user_id,pv_count,cart_count,fav_count,is_buy
123177,151,15,0,1
123178,22,10,0,1
123180,46,5,0,0
123192,41,3,0,1
123194,171,44,2,1
123209,25,0,0,1
123210,96,8,1,0
123213,92,17,0,1
123217,126,18,0,1
123222,320,14,39,1
123232,19,0,0,0
123234,70,0,2,0
123241,169,24,0,1
123242,209,7,0,1
123243,18,0,1,1
123245,186,23,5,1
123246,69,4,0,1
123252,46,6,0,1
123256,15,1,0,1
123259,33,11,0,0
123264,132,3,7,1
123272,37,1,0,1
123275,211,29,0,1
123286,145,17,0,1
123287,89,1,34,0
123301,79,9,0,1
123302,207,9,0,1
123304,102,12,1,1
123312,48,4,6,1
123313,185,8,0,1
123314,38,0,0,1
123316,36,0,1,1
123317,47,3,0,1
123325,16,3,0,1
123328,55,0,0,0
123329,155,16,0,0
123330,29,1,0,0
123334,24,0,3,0
123340,35,0,0,1
123344,54,8,1,1
123347,70,4,0,1
123348,50,0,2,1
123350,25,4,1,1
123366,12,1,0,0
123374,40,5,0,1
123380,100,0,0,0
123388,59,11,1,1
123389,30,8,0,1
123394,96,3,0,0
123400,93,14,0,1
123403,327,4,22,1
123407,61,3,7,1
123412,169,5,1,0
123433,74,9,0,1
123441,35,2,0,0
123447,90,14,0,1
123453,45,3,0,0
123455,96,1,0,0
123466,20,4,0,0
123471,140,3,0,0
123473,156,1,0,1
123486,89,29,0,0
123488,100,14,0,0
123493,120,6,0,1
123504,14,10,1,0
123505,26,3,0,1
123514,3,1,0,0
123519,36,0,6,1
123520,5,3,0,1
123521,67,0,4,1
123522,12,2,5,1
123525,155,7,0,1
123530,144,9,1,1
123539,82,37,0,1
123541,104,6,2,1
123543,60,34,4,1
123545,63,10,4,1
123547,60,2,1,0
123553,118,4,12,1
123558,124,4,12,0
123563,18,0,0,1
123565,42,0,5,1
123570,21,2,1,1
123579,52,10,0,1
123584,56,8,3,1
123585,163,15,13,1
123603,73,8,0,1
123604,6,1,0,0
123605,77,12,11,0
123608,146,0,19,1
123611,90,20,0,1
123616,16,2,0,0
123618,59,1,4,0
123622,210,14,3,0
123632,14,0,0,1
123635,86,5,0,1
123641,93,7,0,0
123647,61,3,0,0
123657,63,4,2,1
123669,92,15,0,1
123672,67,7,0,1
123694,108,6,6,1
123701,175,19,0,0
123706,27,0,0,1
123714,200,10,15,1
123739,207,1,17,0
123748,92,8,11,1
123755,98,9,0,1
123756,24,4,0,1
123757,26,3,0,1
123762,165,2,0,1
123768,174,17,0,0
123771,180,11,18,1
123772,77,11,0,1
123780,46,8,0,1
123782,56,0,0,0
123791,18,0,0,0
123793,47,1,0,1
123798,95,0,42,1
123803,17,0,18,1
123807,62,0,5,0
123809,24,6,0,1
123811,111,9,0,0
123812,152,1,7,1
123817,49,0,1,0
123823,8,4,0,0
123828,199,9,1,0
123841,266,8,1,1
123856,223,0,9,0
123860,79,16,2,0
123866,74,0,0,1
123868,139,12,1,0
123871,92,3,13,1
123876,64,6,0,0
123883,20,1,0,0
123887,72,1,7,1
123888,214,5,0,1
123892,254,30,0,1
123897,22,3,0,1
123898,10,1,0,1
123902,25,2,0,0
123905,130,4,0,1
123921,11,0,0,1
123922,245,3,1,1
123924,127,3,3,1
123933,197,4,0,1
123938,227,1,9,1
123942,178,6,0,1
123949,36,8,0,1
123952,106,1,12,0
123962,346,24,1,1
123966,37,7,0,1
123968,86,6,0,1
123971,52,1,23,1
123978,66,3,1,1
123981,87,10,0,0
123983,34,5,0,1
123988,28,0,0,0
123992,65,4,0,1
124001,418,0,17,1
124003,60,0,0,0
124006,65,3,0,1
124010,160,4,0,1
124011,62,5,17,0
124015,216,3,0,0
124025,65,2,5,1
124029,365,15,0,0
124033,84,16,0,1
124036,105,6,0,1
124038,206,1,0,0
124046,13,11,0,1
124047,109,0,2,0
124052,124,23,0,1
124053,22,1,0,0
124054,41,3,0,0
124061,129,3,1,1
124063,180,12,0,1
124065,117,2,3,1
124069,50,9,1,1
124072,21,1,4,1
124076,235,16,0,0
124078,284,6,24,1
124079,261,6,0,1
124083,81,9,6,1
124090,13,3,0,0
124093,36,0,0,1
124095,216,4,0,1
124098,59,3,1,1
124101,256,0,10,1
124106,103,28,0,0
124107,67,0,7,1
124118,20,0,0,0
124125,111,0,3,1
124127,343,2,10,1
124129,77,1,0,1
124138,65,0,8,1
124139,87,15,0,0
124147,24,7,0,0
124152,36,11,0,1
124159,130,9,19,1
124170,145,13,0,1
124171,62,2,0,1
124172,16,2,0,0
124180,214,16,2,1
124194,79,5,0,1
124200,98,6,2,0
124219,475,18,2,1
124232,315,18,0,1
124236,125,2,0,1
124245,38,19,0,1
124247,16,0,0,0
124252,25,0,3,1
124258,171,1,0,0
124260,289,31,5,1
124265,59,4,3,0
124273,175,15,0,1
124274,112,13,0,1
124277,22,1,0,0
124286,70,3,0,0
124291,346,2,7,1
124295,85,16,0,1
124297,52,2,1,0
124298,68,4,0,1
124301,40,0,6,0
124304,9,1,0,0
124310,54,5,0,1
124321,33,18,25,1
124326,33,3,0,0
124337,38,5,6,1
124349,197,16,3,0
124354,15,0,0,1
124357,60,3,0,1
124361,95,5,10,1
124370,53,0,1,1
124372,33,6,0,1
124382,68,0,1,0
124387,85,5,6,1
124393,16,2,0,1
124397,77,5,0,1
124398,161,1,3,1
124431,234,44,0,0
124432,136,7,2,1
124437,8,0,0,1
124440,84,1,0,1
124442,88,0,2,1
124456,133,0,0,1
124458,47,0,16,1
124460,46,0,3,0
124463,8,1,0,0
124466,146,3,2,1
124468,90,20,9,1
124469,181,22,6,1
124470,68,1,1,1
124475,82,0,0,1
124481,30,0,0,1
124485,112,11,1,1
124494,148,8,0,1
124505,196,1,18,1
124506,0,0,16,1
124507,194,5,0,1
124509,107,9,0,1
124515,71,6,20,1
124516,102,6,0,1
124531,11,0,0,0
124533,52,0,0,1
124538,120,9,1,1
124539,5,0,0,0
124542,7,1,0,0
124544,125,0,0,0
124563,81,0,0,1
124564,34,6,0,0
124571,25,10,0,1
124578,88,0,14,1
124582,178,0,27,0
124587,0,11,0,1
124590,15,3,0,1
124602,48,0,2,1
124607,38,0,0,1
124610,56,1,7,1
124622,120,8,0,1
124623,60,8,0,1
124625,158,3,0,1
124631,22,3,0,1
124638,63,3,6,1
124641,35,2,0,1
124655,18,2,0,1
124658,140,2,1,0
124660,165,0,42,1
124663,186,21,0,1
124666,39,1,0,1
124671,10,1,1,1
124672,26,0,0,1
124674,98,1,0,1
124677,184,18,0,1
124678,9,0,0,1
124686,49,16,0,1
124687,126,14,1,0
124691,258,0,1,0
124711,31,4,0,0
124713,17,0,0,1
124723,9,0,0,1
124725,78,0,4,1
124728,76,5,1,1
124737,96,0,1,0
124744,185,25,0,1
124750,17,0,0,0
124752,132,16,0,0
124756,26,1,2,0
124757,86,2,0,0
124759,13,5,1,1
124762,147,18,30,1
124768,55,1,1,1
124778,128,0,11,0
124787,108,5,7,1
124794,15,2,0,0
124800,22,2,1,0
124806,53,0,0,1
124809,81,6,3,1
124811,157,5,3,1
124813,273,11,26,1
124815,17,0,0,1
124821,91,26,1,1
124832,76,0,11,1
124836,312,28,31,0
124837,14,0,0,1
124848,51,0,4,1
124852,12,0,0,0
124857,16,0,3,0
124862,20,2,0,1
124867,95,5,6,1
124869,113,3,0,0
124871,38,17,0,1
124872,114,4,0,1
124879,244,17,1,1
124882,168,0,26,0
124892,20,1,0,1
124895,24,0,0,0
124896,90,2,0,0
124900,30,2,0,1
124905,53,7,0,1
124907,41,4,0,1
124915,85,12,0,0
124916,179,11,0,1
124917,242,20,0,1
124918,47,9,2,0
124920,20,0,0,0
124922,48,3,0,1
124925,68,13,0,1
124926,228,3,26,1
124927,135,20,0,1
124935,68,4,0,1
124942,50,11,0,1
124962,416,57,1,1
124971,91,6,3,1
124972,18,0,2,1
124973,119,22,1,1
124976,15,2,0,1
124988,126,3,0,1
125008,25,5,0,1
125022,89,20,0,0
125023,231,0,11,1
125025,36,0,0,0
125031,18,0,2,0
125035,44,5,12,1
125038,69,3,0,1
125040,76,0,2,1
125050,165,40,0,1
125052,51,1,5,1
125053,50,9,0,1
125056,57,8,3,0
125061,74,1,28,1
125069,32,0,0,0
125075,82,0,0,0
125078,209,15,7,1
125081,44,0,10,0
125082,13,0,0,1
125086,103,0,0,1
125090,150,6,0,1
125092,14,0,0,1
125098,64,0,14,0
125109,58,1,0,1
125112,148,6,0,1
125114,147,5,0,0
125122,196,4,1,1
125124,17,0,2,0
125137,24,0,0,0
125140,14,1,0,0
125141,78,8,0,1
125149,48,0,0,0
125152,17,0,0,0
125153,52,0,2,1
125158,27,0,1,1
125164,455,0,0,1
125176,49,3,0,1
125183,214,4,0,1
125187,233,26,1,1
125192,21,2,0,1
125201,60,0,2,0
125205,137,9,0,1
125208,120,0,15,0
125210,140,6,1,1
125216,155,5,0,1
125217,148,2,12,1
125230,145,18,32,1
125254,143,5,4,1
125265,108,3,0,1
125266,40,15,1,0
125270,54,1,0,1
125281,22,0,2,1
125301,76,3,2,1
125303,76,1,1,1
125307,272,1,1,1
125313,46,1,1,0
125318,33,0,0,1
125319,105,4,1,1
125325,13,0,0,1
125326,61,2,0,1
125328,49,2,9,1
125333,57,2,1,0
125334,83,1,0,0
125335,62,0,12,0
125338,154,13,2,0
125340,23,3,0,1
125344,72,5,3,1
125348,97,10,0,1
125350,19,0,1,0
125355,70,1,0,1
125358,53,6,0,0
125363,270,3,0,1
125364,120,9,0,1
125365,37,2,0,1
125377,160,5,13,1
125401,334,43,0,1
125410,232,48,1,0
125415,15,2,0,0
125419,212,13,2,1
125421,45,6,0,1
125422,68,8,19,1
125429,46,3,0,1
125437,12,3,0,1
125438,35,5,0,1
125439,19,2,0,0
125442,545,1,1,0
125447,177,24,1,1
125451,48,0,0,0
125453,351,0,12,0
125454,17,0,0,0
125455,56,12,0,0
125457,53,5,0,1
125461,29,3,0,1
125463,54,0,0,0
125469,400,20,13,0
125472,64,3,0,0
125475,31,6,4,1
125477,89,12,1,1
125482,118,8,0,1
125488,16,0,0,1
125489,54,1,1,0
125490,104,7,0,1
125503,118,5,0,1
125508,20,3,1,1
125518,69,18,0,1
125519,111,0,3,1
125524,49,7,0,1
125532,34,12,0,1
125537,80,9,0,1
125549,32,0,1,0
125552,213,3,15,1
125555,127,17,7,1
125557,106,4,0,1
125559,90,3,0,1
125568,133,0,7,1
125575,209,5,0,1
125578,37,5,0,1
125580,100,1,0,1
125586,53,0,10,0
125587,30,1,0,1
125604,83,4,0,0
125621,22,4,0,1
125623,95,0,1,1
125624,128,5,0,1
125628,132,18,2,0
125649,18,0,3,1
125653,96,10,0,1
125656,60,0,9,0
125662,35,8,0,0
125665,78,8,0,0
125670,98,15,0,0
125674,267,14,28,1
125675,36,0,0,1
125682,109,2,2,1
125693,80,5,0,1
125696,86,0,1,0
125706,33,2,1,0
125709,7,1,1,1
125723,15,2,0,0
125732,58,3,0,0
125740,39,4,0,1
125746,134,7,11,1
125757,13,0,0,1
125759,104,0,2,1
125767,4,0,0,0
125791,89,4,1,1
125792,74,17,0,1
125795,40,1,0,1
125798,12,0,2,1
125800,297,7,69,1
125802,133,12,0,1
125811,276,10,1,1
125814,5,0,0,0
125815,168,12,1,1
125818,19,0,0,1
125821,38,4,6,1
125822,35,7,6,0
125823,60,4,0,1
125827,28,0,4,1
125835,12,6,0,1
125837,35,21,0,1
125838,49,4,0,1
125853,147,4,0,0
125859,84,14,0,1
125864,105,9,5,1
125879,39,0,5,1
125887,23,2,0,1
125897,49,1,12,1
125903,13,2,3,1
125912,32,3,0,0
125917,19,5,0,0
125920,128,3,10,1
125924,522,16,0,1
125935,145,18,0,1
125937,75,1,0,0
125940,68,2,7,0
125945,121,7,1,1
125946,122,1,3,1
125947,4,2,0,0
125948,46,11,2,1
125955,22,1,1,0
125956,6,0,0,1
125966,94,2,3,1
125979,29,3,0,0
125983,101,6,0,1
125985,12,2,0,1
125987,72,1,0,1
125988,70,4,0,0
125989,46,1,0,1
125991,132,62,2,1
125999,138,13,8,1
126004,29,0,0,0
126013,130,4,0,1
126015,122,5,2,1
126016,59,3,0,1
126017,25,0,0,1
126019,94,0,4,1
126020,231,6,0,0
126021,22,1,4,1
126024,54,23,0,1
126027,18,2,0,1
126031,145,36,0,1
126034,26,0,0,0
126039,0,15,1,0
126045,52,6,0,0
126051,244,30,0,1
126052,90,14,0,1
126053,31,0,0,0
126059,42,2,0,0
126062,0,1,12,1
126063,25,0,0,1
126071,21,0,0,1
126073,36,3,0,1
126074,319,24,0,0
126075,351,5,5,1
126115,19,3,0,0
126128,58,16,0,1
126138,19,0,0,0
126145,306,1,31,1
126146,6,0,0,1
126147,162,10,1,0
126150,64,0,0,1
126151,240,35,15,1
126152,102,3,7,0
126168,139,21,9,1
126174,130,4,13,1
126179,17,3,0,0
126186,77,11,13,1
126193,6,1,1,0
126195,49,3,0,1
126196,157,10,0,1
126199,48,2,3,0
126201,36,7,0,0
126203,149,3,2,0
126206,50,11,0,0
126211,33,0,1,0
126214,69,17,0,1
126222,28,3,0,1
126223,102,15,0,0
126224,7,0,0,0
126235,56,7,0,1
126236,8,2,0,1
126238,16,0,0,1
126247,63,0,3,1
126252,52,0,1,0
126261,26,0,0,1
126267,26,1,0,1
126271,35,0,2,1
126278,18,0,0,1
126289,65,8,0,1
126294,71,2,0,0
126295,1,0,0,1
126306,47,0,3,1
126308,349,27,0,0
126314,38,6,0,1
126316,22,0,0,1
126327,143,0,14,1
126332,294,6,19,1
126336,38,0,0,1
126343,102,17,0,1
126347,80,0,3,1
126357,71,11,3,1
126364,126,0,17,0
126365,136,1,0,1
126366,40,2,0,0
126368,35,6,0,0
126376,160,10,1,1
126387,33,3,0,0
126400,15,5,0,0
126402,147,5,0,0
126412,13,0,0,1
126413,15,0,0,1
126422,45,0,0,1
126428,37,6,0,1
126432,128,35,6,1
126437,79,17,0,1
126438,77,1,26,1
126445,90,5,8,0
126448,40,1,19,1
126468,106,2,1,1
126470,110,5,0,1
126482,129,21,5,1
126491,83,13,0,1
126492,59,13,1,1
126500,56,2,7,1
126502,29,4,0,0
126505,46,6,1,0
126507,60,0,4,0
126514,532,3,0,0
126515,23,0,0,1
126517,15,0,1,0
126526,49,2,0,1
126530,22,0,0,1
126533,10,0,3,1
126537,93,4,1,1
126544,32,0,0,1
126554,64,2,3,1
126558,48,0,0,0
126565,90,0,0,1
126569,96,0,6,1
126572,107,9,0,1
126583,23,3,0,1
126593,13,3,0,0
126597,52,7,3,0
126602,85,0,1,0
126603,246,16,1,1
126604,126,4,0,1
126605,133,2,0,1
126619,71,0,4,1
126625,30,4,0,1
126628,8,0,1,1
126630,100,5,0,1
126631,259,5,0,1
126641,57,18,1,1
126651,42,0,3,1
126660,226,14,1,0
126662,58,1,0,0
126667,31,0,0,0
126668,39,1,0,1
126677,51,1,9,1
126681,86,0,0,1
126686,228,0,8,1
126695,279,6,1,1
126696,208,17,0,1
126698,223,3,0,1
126699,20,0,0,0
126704,44,8,0,1
126707,31,5,0,1
126713,46,8,2,1
126714,16,6,0,1
126722,25,0,0,0
126725,101,4,0,1
126733,114,0,12,1
126740,21,2,2,1
126745,56,2,1,1
126749,89,12,0,1
126754,60,8,0,1
126758,218,11,0,1
126768,82,0,14,1
126775,11,0,0,1
126781,22,0,0,0
126784,55,14,1,0
126787,27,0,1,1
126788,200,0,5,0
126789,24,0,2,1
126790,15,4,0,1
126793,69,0,0,1
126794,67,4,9,1
126797,51,2,0,0
126802,33,0,0,0
126810,30,12,0,1
126814,117,0,4,1
126816,174,0,48,0
126843,274,0,16,0
126848,41,1,0,1
126873,24,9,0,1
126877,97,16,1,0
126879,179,2,2,1
126884,41,0,0,0
126891,18,3,0,1
126896,23,2,0,1
126898,208,5,0,1
126900,58,7,9,1
126902,26,2,0,1
126903,22,1,0,1
126905,68,2,3,1
126906,100,23,0,1
126908,71,0,13,1
126923,59,2,5,1
126927,67,2,1,0
126935,268,0,0,1
126937,26,0,0,0
126944,28,6,0,1
126947,75,9,4,1
126950,50,10,0,0
126952,64,14,7,1
126953,60,0,1,0
126955,80,5,1,1
126956,10,0,0,0
126959,58,0,3,0
126960,67,15,0,0
126962,28,0,0,1
126965,43,7,0,1
126969,64,6,0,1
126971,52,2,1,1
126972,70,0,8,1
126974,22,8,0,1
126979,20,0,0,1
126980,37,0,0,0
126986,14,0,0,0
126997,19,2,0,1
126999,22,0,0,1
127000,147,2,0,0
127010,120,6,1,1
127013,55,4,0,1
127014,19,1,0,1
127015,46,2,0,1
127022,33,0,0,0
127023,121,17,0,0
127026,54,3,0,0
127030,21,3,0,1
127054,164,5,0,1
127055,85,0,0,1
127057,32,3,0,1
127058,85,14,1,1
127069,61,6,6,1
127072,71,3,0,1
127074,15,1,0,0
127075,52,1,4,1
127080,55,0,0,1
127085,45,8,0,1
127093,25,0,0,0
127113,202,38,0,1
127125,88,22,3,1
127134,23,3,0,0
127135,91,8,9,1
127139,86,6,0,1
127141,48,1,0,1
127146,19,3,0,1
127156,78,0,3,0
127165,97,6,1,0
127172,40,0,3,0
127178,14,0,1,1
127180,439,17,0,1
127181,118,3,1,1
127182,111,10,0,1
127189,64,5,0,0
127194,29,5,0,1
127206,156,0,0,1
127208,76,2,0,1
127210,39,3,0,1
127224,81,10,0,1
127226,19,4,0,0
127238,28,0,0,0
127242,32,2,0,0
127260,42,0,0,1
127268,104,1,8,1
127276,386,17,82,1
127280,148,5,3,0
127282,49,2,0,1
127283,15,0,0,0
127306,407,6,23,1
127308,27,5,0,1
127311,69,0,1,0
127320,12,1,0,0
127323,79,1,3,1
127336,97,13,0,1
127337,44,17,0,0
127340,100,3,4,1
127342,68,10,8,1
127345,43,3,2,1
127355,9,5,0,1
127360,43,1,0,1
127364,21,1,0,1
127367,180,7,1,1
127384,184,2,24,1
127398,177,6,10,1
127402,11,0,0,0
127407,13,0,1,1
127415,215,14,9,1
127417,151,29,2,1
127419,193,0,0,1
127430,151,10,0,1
127433,129,4,0,1
127435,140,8,0,1
127437,10,0,0,0
127440,28,4,0,0
127450,57,7,0,1
127456,100,0,9,0
127458,31,3,0,1
127464,20,0,3,0
127474,125,6,15,0
127476,32,9,0,1
127483,37,2,0,0
127487,157,0,0,0
127488,79,6,2,1
127489,49,6,1,0
127493,42,6,0,0
127496,135,14,1,1
127500,41,11,0,1
127501,127,3,13,1
127505,8,2,0,1
127506,131,3,1,1
127507,160,34,47,1
127511,9,1,0,1
127512,59,0,6,0
127522,90,11,0,1
127529,45,13,0,1
127532,67,0,16,1
127538,51,2,2,1
127539,53,9,0,1
127542,93,0,4,1
127543,57,7,19,1
127548,232,5,0,1
127550,141,15,0,1
127554,12,3,0,1
127556,102,13,0,1
127560,403,6,0,0
127562,45,2,1,0
127564,41,4,0,1
127582,114,3,18,1
127583,74,5,0,1
127585,56,2,0,0
127586,57,1,0,0
127607,67,14,0,1
127611,37,2,0,1
127615,97,7,1,1
127621,112,7,2,1
127624,85,1,0,1
127627,56,15,14,1
127628,167,0,13,1
127633,55,1,0,0
127642,50,0,0,0
127647,114,4,0,1
127655,169,0,1,0
127656,22,0,0,1
127657,82,8,0,1
127659,36,0,0,0
127666,7,1,0,1
127672,22,2,2,1
127674,43,0,1,1
127677,187,12,5,1
127684,44,16,1,1
127686,77,0,3,1
127687,28,0,0,1
127699,229,11,0,1
127705,62,2,0,0
127706,62,3,0,1
127709,37,0,3,0
127713,42,3,0,1
127722,211,2,9,1
127726,104,10,0,1
127743,162,5,0,1
127744,150,19,1,1
127747,285,3,19,1
127749,47,2,0,1
127767,21,2,0,0
127768,194,28,0,1
127770,16,5,0,0
127771,63,3,0,0
127772,131,12,1,0
127773,101,3,0,1
127774,46,2,0,1
127777,53,4,0,0
127785,71,0,2,0
127800,46,2,0,0
127809,18,1,0,0
127810,54,0,0,0
127818,279,2,0,1
127819,45,0,0,0
127820,4,0,2,1
127821,42,0,0,1
127830,40,0,0,1
127838,22,0,0,0
127841,69,9,0,0
127851,163,4,7,0
127856,13,6,0,1
127858,26,16,0,1
127866,190,45,13,1
127869,23,2,0,1
127873,28,1,0,0
127876,22,0,0,1
127880,66,0,2,0
127883,231,0,1,1
127900,137,0,5,0
127905,32,5,0,1
127906,135,0,18,1
127915,5,0,0,1
127927,229,16,0,1
127929,81,4,1,0
127934,287,5,0,0
127938,71,3,1,1
127942,83,8,0,1
127944,66,1,0,1
127947,101,0,0,0
127953,53,1,0,1
127954,23,0,7,1
127956,67,1,42,0
127965,61,1,0,1
127967,321,0,12,0
127969,54,2,0,1
127972,69,2,3,1
127978,125,0,0,1
127981,30,9,0,1
127982,99,7,0,1
127992,8,0,0,0
127996,70,5,0,1
128000,334,31,0,1
128001,22,0,0,0
128005,148,10,1,0
128006,24,1,0,1
128013,77,3,0,0
128022,205,10,0,1
128031,103,0,7,1
128033,16,0,12,1
128035,62,0,0,1
128038,31,1,0,1
128045,94,0,2,1
128063,94,7,0,0
128067,13,0,3,1
128073,151,12,0,1
128077,21,1,0,1
128078,46,14,0,1
128079,61,5,7,1
128085,4,0,0,0
128091,16,11,0,0
128092,357,54,0,1
128099,6,0,0,1
128108,64,3,0,1
128111,18,7,0,1
128113,112,33,1,1
128120,81,6,0,1
128124,26,0,0,1
128126,318,31,0,0
128129,111,33,0,1
128131,63,2,0,1
128132,46,0,0,0
128135,167,12,8,1
128139,82,14,0,1
128144,7,0,1,0
128145,26,3,0,1
128152,48,0,22,1
128153,43,1,3,0
128162,159,14,0,1
128165,15,2,1,0
128168,35,3,3,0
128176,22,0,4,0
128186,248,2,1,1
128196,110,3,0,1
128203,126,11,0,0
128206,18,1,0,0
128212,206,17,2,1
128218,204,12,0,1
128224,52,0,0,1
128229,316,7,5,1
128230,15,1,0,1
128237,145,23,1,0
128259,19,2,0,1
128260,257,18,0,1
128265,26,1,0,1
128270,10,0,0,1
128271,89,2,0,1
128282,25,4,0,0
128294,64,2,1,0
128311,162,2,21,0
128315,51,8,0,0
128321,27,2,0,0
128325,45,0,1,1
128329,112,0,7,1
128332,404,30,19,1
128338,67,0,0,1
128350,53,5,0,0
128351,96,3,7,1
128352,33,0,14,1
128360,4,1,0,1
128362,54,12,2,1
128365,60,1,6,0
128368,73,7,8,0
128370,47,0,7,0
128371,61,0,14,1
128372,119,2,3,1
128377,289,33,1,1
128379,0,0,1,1
128383,82,14,5,0
128390,22,1,8,1
128391,69,7,7,1
128392,33,6,0,1
128393,54,2,4,1
128401,37,1,0,1
128406,157,0,0,1
128408,172,3,1,1
128412,101,10,0,1
128414,275,0,1,0
128417,33,0,1,1
128422,52,1,3,1
128431,20,0,1,0
128433,83,2,0,0
128434,141,3,12,1
128438,61,6,0,1
128444,128,15,0,1
128446,41,1,2,1
128447,119,9,1,1
128449,32,5,0,1
128451,344,12,0,1
128461,26,3,0,1
128465,167,14,0,1
128469,32,12,0,1
128472,74,6,0,1
128480,113,14,4,1
128496,244,0,25,0
128501,55,8,0,0
128508,52,2,0,0
128512,192,2,1,1
128516,36,1,0,1
128524,19,1,0,1
128525,34,0,2,1
128527,97,2,22,1
128528,57,0,0,1
128529,59,3,0,1
128534,16,0,0,0
128536,76,3,0,1
128538,22,1,0,1
128539,49,0,0,1
128541,9,0,0,1
128542,21,0,5,0
128553,67,4,0,1
128554,17,2,0,0
128557,195,1,26,1
128572,81,3,19,1
128573,27,4,0,1
128578,65,2,0,0
128583,48,9,0,0
128586,111,0,39,0
128590,128,0,2,1
128591,91,8,13,1
128600,46,14,0,0
128602,41,6,0,0
128606,49,4,1,0
128610,44,2,0,1
128611,201,3,0,1
128613,44,0,5,1
128614,294,28,0,1
128624,210,0,3,1
128626,75,2,0,0
128638,57,0,3,0
128643,126,2,0,1
128647,62,8,0,1
128649,87,0,6,0
128651,12,0,2,0
128653,48,1,5,0
128657,129,7,0,1
128662,86,2,1,0
128666,170,2,18,1
128667,20,2,0,0
128673,32,1,7,1
128686,142,22,1,1
128693,70,4,0,1
128695,111,2,0,0
128701,28,0,0,0
128704,94,0,0,1
128705,30,3,1,1
128708,129,5,23,1
128709,36,2,4,1
128715,97,8,0,0
128725,94,0,6,1
128727,126,7,2,1
128738,12,0,0,0
128742,173,0,7,1
128754,32,0,0,1
128755,66,6,0,1
128775,185,2,31,1
128778,157,4,4,1
128787,48,3,0,0
128793,304,26,2,1
128795,25,1,0,1
128808,7,0,0,1
128814,64,9,12,0
128819,80,0,1,0
128822,22,0,0,1
128827,96,5,0,1
128829,59,3,0,1
128838,58,2,0,1
128842,11,7,0,0
128854,36,11,0,0
128861,144,6,0,1
128869,38,4,0,0
128872,83,2,8,0
128887,2,1,0,1
128908,40,2,0,0
128910,131,7,0,1
128917,464,10,0,0
128918,28,1,0,0
128919,107,5,16,1
128921,131,8,0,0
128926,233,15,1,1
128935,89,7,1,1
128938,135,3,0,0
128942,62,6,1,1
128945,83,0,16,1
128955,21,1,0,1
128960,101,1,1,1
128962,105,0,0,1
128964,163,3,5,1
128967,102,6,1,1
128971,33,0,2,1
128972,49,4,8,0
128978,36,3,0,0
128979,174,20,2,1
128981,75,7,0,0
128984,24,2,0,1
128991,119,29,0,1
128992,70,1,1,1
128995,116,5,1,1
128997,118,0,0,0
129001,153,11,0,1
129005,40,5,14,1
129007,99,0,0,1
129013,160,4,7,1
129017,67,2,0,1
129023,78,8,0,1
129028,119,10,0,1
129032,106,0,9,1
129038,318,11,5,1
129045,46,8,0,1
129047,20,4,0,0
129053,30,2,0,0
129056,24,6,0,1
129058,30,4,1,0
129062,80,0,0,0
129065,130,3,0,1
129068,90,7,0,0
129077,11,0,0,0
129083,76,15,0,0
129103,6,0,0,1
129113,15,0,0,1
129120,116,4,1,1
129123,157,1,11,0
129130,71,1,2,1
129131,185,13,13,1
129133,90,0,6,1
129134,28,6,2,1
129138,206,16,3,1
129139,27,1,0,0
129140,107,9,0,0
129141,51,0,0,0
129144,51,1,3,1
129145,66,7,0,0
129153,103,0,0,1
129158,8,0,0,1
129161,19,3,0,0
129169,101,8,0,0
129170,419,1,6,1
129172,43,6,10,0
129173,43,4,0,1
129193,157,13,0,1
129195,42,0,5,1
129209,4,2,0,1
129211,72,0,0,1
129213,55,3,0,1
129214,45,1,6,0
129215,28,0,0,1
129219,180,11,2,1
129229,141,4,7,1
129232,28,0,0,0
129235,181,0,0,1
129239,84,2,3,1
129242,87,0,0,1
129271,121,8,0,1
129274,67,4,0,1
129286,58,14,2,1
129290,107,15,4,1
129300,81,6,12,1
129302,48,1,0,1
129306,80,2,0,1
129311,131,19,0,1
129312,45,0,0,1
129313,92,2,10,1
129327,27,0,2,1
129331,108,0,3,0
129337,112,3,8,1
129343,100,15,0,1
129352,264,16,0,1
129367,54,8,0,1
129374,86,3,0,0
129375,139,1,3,1
129378,325,0,27,0
129379,38,2,1,1
129387,313,14,6,1
129388,407,8,6,1
129391,64,0,3,0
129392,92,7,0,1
129394,30,0,1,0
129412,151,13,8,1
129423,36,1,0,1
129427,51,4,0,1
129437,34,3,0,0
129441,92,9,4,1
129444,125,0,4,0
129449,378,14,77,0
129457,256,35,1,0
129472,55,5,3,0
129474,105,0,0,0
129480,13,2,0,0
129484,61,6,0,1
129494,205,40,0,1
129497,110,17,2,1
129498,122,3,0,1
129499,29,0,1,1
129509,132,0,24,1
129510,61,5,0,1
129511,28,4,1,1
129518,21,1,4,1
129519,45,13,0,0
129520,203,8,6,1
129523,62,1,1,1
129524,312,9,0,1
129547,43,1,0,1
129555,11,2,0,1
129559,160,10,0,1
129568,138,0,3,1
129572,22,0,0,1
129577,315,9,3,1
129579,167,5,10,1
129580,126,9,0,1
129586,218,0,0,1
129587,81,4,0,1
129600,77,1,4,0
129602,177,3,0,1
129608,11,0,0,0
129618,29,0,3,0
129620,246,0,33,1
129627,57,0,5,0
129630,49,2,0,0
